-6.60928,0.973292,-5.1562,0.707356,6.14685,-0.140878,0.190634,0.115984,2.64768,0.190634
-6.84907,1.00441,-5.04686,0.719695,6.14154,-0.138527,0.187535,0.114197,2.60502,0.187535
-7.09738,1.10748,-5.01798,0.969319,6.09237,-0.20419,0.184587,0.112562,2.56432,0.184587
-7.34986,1.09679,-4.87965,0.806268,6.11943,-0.146597,0.181807,0.110905,2.52523,0.181807
-7.58753,1.14298,-4.8607,0.857827,6.1085,-0.152212,0.179148,0.109331,2.48786,0.179148
-7.80271,1.18498,-4.79998,0.892428,6.09936,-0.155059,0.17657,0.107884,2.45207,0.17657
-8.03623,1.21376,-4.78259,0.8808,6.10106,-0.140923,0.174105,0.106776,2.41778,0.174105
-8.26794,1.33285,-4.85244,1.15758,6.04901,-0.208983,0.171749,0.10533,2.38495,0.171749
-8.50551,1.36181,-4.83812,1.11889,6.05592,-0.183009,0.169486,0.104,2.35342,0.169486
-8.71629,1.40193,-4.2955,1.01424,6.05132,-0.177773,0.167409,0.10291,2.32406,0.167409
-8.93407,1.49703,-4.28911,1.16915,6.01707,-0.21558,0.165538,0.101643,2.29579,0.165538
-9.17002,1.52839,-4.78007,1.24517,6.02836,-0.180679,0.163732,0.10073,2.26766,0.163732
-9.43809,1.53852,-4.842,1.12613,6.05467,-0.127792,0.161804,0.101073,2.24064,0.161804
-9.6875,1.54375,-4.9542,1.01792,6.08054,-0.0790916,0.159913,0.103767,2.21488,0.159913
-9.97129,1.68521,-5.01933,1.31192,6.02753,-0.15267,0.158238,0.104202,2.19029,0.158238
-10.1887,1.82783,-4.71291,1.52666,5.96992,-0.228826,0.156541,0.103437,2.16586,0.156541
-10.384,1.9195,-4.60358,1.61855,5.9451,-0.248834,0.154831,0.102626,2.14219,0.154831
-10.6404,2.01986,-4.88574,1.81057,5.92829,-0.253179,0.153214,0.101729,2.11975,0.153214
-10.8816,2.06255,-4.87131,1.7209,5.9436,-0.211738,0.1517,0.10157,2.09804,0.1517
-11.1035,2.16861,-4.75582,1.81428,5.91874,-0.233374,0.150211,0.101247,2.07678,0.150211
-11.2859,2.32392,-4.59526,2.05275,5.86307,-0.29851,0.148711,0.100314,2.05595,0.148711
-11.5245,2.42022,-4.62633,2.11295,5.85476,-0.288235,0.147246,0.0994598,2.03581,0.147246
-11.7602,2.56005,-4.59886,2.27761,5.82334,-0.313351,0.145839,0.098501,2.01626,0.145839
-12.011,2.69867,-4.77027,2.49451,5.80136,-0.320623,0.14459,0.0976149,1.99777,0.14459
-12.2584,2.82336,-4.75424,2.56563,5.78832,-0.316216,0.143592,0.0968008,1.97988,0.143592
-12.493,2.91547,-4.57096,2.4555,5.79023,-0.291978,0.142802,0.0959183,1.96206,0.142802
-12.7013,3.07624,-4.48414,2.62951,5.75282,-0.325656,0.141956,0.0952189,1.94463,0.141956
-12.9205,3.21944,-4.44195,2.73813,5.73078,-0.334068,0.141196,0.0946843,1.92766,0.141196
-13.1135,3.3919,-4.32397,2.90946,5.6909,-0.368204,0.140278,0.094749,1.91103,0.140278
-13.2982,3.51414,-4.17613,2.88887,5.67801,-0.360291,0.139213,0.0945961,1.89477,0.139213
-13.4794,3.63478,-4.07574,2.88503,5.66721,-0.349155,0.138073,0.0941966,1.87892,0.138073
-13.7044,3.81933,-4.16379,3.13615,5.63764,-0.365783,0.137037,0.0944324,1.8635,0.137037
-13.9127,3.90234,-4.13499,2.98678,5.65764,-0.308738,0.136063,0.0938282,1.84848,0.136063
-14.0999,4.08214,-3.95572,3.08035,5.62156,-0.34123,0.135055,0.0935152,1.83375,0.135055
-14.2896,4.22478,-3.89375,3.10916,5.60936,-0.333848,0.134046,0.0930701,1.81936,0.134046
-14.5107,4.39945,-3.8928,3.22417,5.59146,-0.336534,0.1332,0.092802,1.80533,0.1332
-14.6928,4.5934,-3.8037,3.38077,5.55659,-0.363247,0.132325,0.0929812,1.7916,0.132325
-14.885,4.76485,-3.74777,3.44994,5.53914,-0.362382,0.131502,0.0932194,1.77819,0.131502
-15.0316,4.92296,-3.60752,3.46637,5.51774,-0.366102,0.130549,0.093235,1.76507,0.130549
-15.2053,5.07951,-3.53416,3.47203,5.50665,-0.355227,0.129606,0.092999,1.75224,0.129606
-15.389,5.28084,-3.48261,3.61329,5.47937,-0.369837,0.128694,0.0930579,1.73968,0.128694
-15.5406,5.48364,-3.22635,3.61625,5.44087,-0.403919,0.127785,0.0934274,1.72754,0.127785
-15.7466,5.5734,-3.2807,3.41391,5.47789,-0.320202,0.126956,0.092803,1.71552,0.126956
-15.9137,5.72451,-3.34862,3.49866,5.47588,-0.296151,0.126151,0.0921983,1.70376,0.126151
-16.0426,5.91984,-3.2118,3.60221,5.44056,-0.325195,0.125296,0.0916047,1.69221,0.125296
-16.2047,6.08729,-3.09671,3.55008,5.42968,-0.319662,0.124461,0.0911881,1.68089,0.124461
-16.3325,6.34758,-2.95331,3.83456,5.36868,-0.385897,0.123654,0.0905891,1.66981,0.123654
-16.4715,6.48803,-2.83636,3.68276,5.36868,-0.358596,0.122884,0.0902501,1.65896,0.122884
-16.6285,6.68413,-2.80308,3.76686,5.35213,-0.357578,0.122101,0.0900422,1.64829,0.122101
-16.784,6.898,-2.87429,4.01128,5.33414,-0.354227,0.121327,0.0898276,1.6379,0.121327
-16.984,7.15199,-2.90671,4.21993,5.31556,-0.3589,0.120824,0.0893416,1.62793,0.120824
-17.098,7.37374,-2.58734,4.10118,5.2752,-0.400137,0.120234,0.0888544,1.61786,0.120234
-17.1862,7.65657,-2.37708,4.37874,5.20974,-0.466325,0.119519,0.0883711,1.60797,0.119519
-17.3194,7.85827,-2.44182,4.52809,5.20695,-0.428687,0.118856,0.0878393,1.59831,0.118856
-17.4483,7.98829,-2.41631,4.27839,5.2265,-0.367351,0.118271,0.0879011,1.58892,0.118271
-17.5495,8.23099,-2.24578,4.34971,5.189,-0.397924,0.117665,0.0878293,1.57962,0.117665
-17.6911,8.45765,-2.22421,4.41776,5.17881,-0.385428,0.117312,0.0878435,1.5706,0.117312
-17.77,8.64523,-1.97512,4.18503,5.15334,-0.400473,0.116839,0.0885852,1.56158,0.116839
-17.8234,8.9504,-1.74872,4.50179,5.0829,-0.474746,0.116207,0.0884166,1.55269,0.116207
-17.8941,9.19454,-1.5098,4.43594,5.04045,-0.510972,0.115559,0.0882286,1.54401,0.115559
-17.8838,9.53167,-1.12986,4.80498,4.94334,-0.614784,0.115207,0.0877723,1.53597,0.115207
-17.941,9.79659,-1.01138,4.9969,4.91209,-0.610719,0.114991,0.0874029,1.52806,0.114991
-18.0306,9.99923,-0.995005,4.87518,4.91372,-0.564473,0.114604,0.086927,1.52002,0.114604
-18.1193,10.2047,-1.01696,4.85402,4.91891,-0.510683,0.114073,0.0865947,1.51189,0.114073
-18.1121,10.4858,-0.746437,5.00364,4.86048,-0.557433,0.113979,0.0861504,1.5041,0.113979
-18.188,10.7507,-0.852327,5.43498,4.86794,-0.481846,0.113652,0.0856971,1.49617,0.113652
-18.2679,10.9059,-0.898891,5.07658,4.88764,-0.414555,0.113128,0.0859032,1.48842,0.113128
-18.3095,11.1418,-0.742345,4.87398,4.86354,-0.428762,0.11259,0.0863649,1.48077,0.11259
-18.2662,11.5589,-0.325476,5.4197,4.77237,-0.537034,0.112506,0.0860091,1.4733,0.112506
-18.2926,11.8316,-0.226111,5.46816,4.75372,-0.52248,0.112381,0.0857429,1.46592,0.112381
-18.3407,12.0447,-0.23005,5.27746,4.75595,-0.47962,0.112015,0.085318,1.45857,0.112015
-18.3611,12.3166,-0.201602,5.55124,4.74869,-0.437148,0.111591,0.0849251,1.45136,0.111591
-18.4129,12.5632,-0.211426,5.44625,4.75119,-0.401531,0.111043,0.0845151,1.44444,0.111043
-18.4062,12.8458,-0.0278992,5.36543,4.71759,-0.431001,0.110504,0.0841759,1.43755,0.110504
-18.4219,13.1142,0.0468673,5.36104,4.70365,-0.420679,0.109993,0.0838885,1.43085,0.109993
-18.4112,13.3276,0.197051,4.8818,4.67205,-0.457166,0.109508,0.0834881,1.42423,0.109508
-18.3451,13.6324,0.476531,5.07132,4.6187,-0.504383,0.108994,0.0832234,1.41754,0.108994
-18.3212,13.9208,0.619131,5.2288,4.59453,-0.500138,0.108484,0.0831884,1.41094,0.108484
-18.2894,14.1645,0.725538,5.16084,4.57272,-0.494333,0.107983,0.0830537,1.40445,0.107983
-18.2463,14.4262,0.886523,5.01047,4.53727,-0.524285,0.10749,0.0829739,1.39804,0.10749
-18.2183,14.6145,0.910622,4.79673,4.52478,-0.500346,0.107055,0.0825998,1.39183,0.107055
-18.1586,14.8533,1.07142,4.5485,4.48105,-0.548948,0.106627,0.0822283,1.38568,0.106627
-18.0569,15.1345,1.35539,4.69248,4.4312,-0.584385,0.10615,0.0818955,1.37949,0.10615
-17.9932,15.4054,1.4894,5.0296,4.42449,-0.523658,0.105685,0.0816552,1.37339,0.105685
-17.9207,15.636,1.58485,4.92928,4.40131,-0.518142,0.105237,0.0813493,1.36738,0.105237
-17.8459,15.8698,1.66665,5.00986,4.39123,-0.475302,0.104823,0.0810178,1.36149,0.104823
-17.7579,16.0972,1.76552,4.90582,4.36694,-0.474413,0.104432,0.0806697,1.35572,0.104432
-17.7213,16.3543,1.72856,5.18169,4.39041,-0.37048,0.104418,0.0803538,1.3503,0.104418
-17.5412,16.6414,2.09202,5.27663,4.33493,-0.423383,0.104011,0.0803022,1.34461,0.104011
-17.3919,16.8393,2.2491,4.66402,4.26306,-0.544141,0.103575,0.0800406,1.33897,0.103575
-17.2945,17.0637,2.31896,4.57331,4.24311,-0.533815,0.103154,0.0797601,1.33345,0.103154
-17.1539,17.2607,2.44191,4.13452,4.1789,-0.632663,0.102727,0.07943,1.32799,0.102727
-16.995,17.538,2.75226,4.26832,4.13967,-0.648571,0.102327,0.0792638,1.32255,0.102327
-16.8457,17.7339,2.89129,4.12986,4.1016,-0.657339,0.101958,0.0789923,1.31717,0.101958
-16.7314,17.9258,2.91903,3.98305,4.07995,-0.641626,0.101546,0.0786759,1.31185,0.101546
-16.5821,18.1288,3.05097,3.98788,4.05932,-0.607454,0.10114,0.0783607,1.30659,0.10114
-16.4356,18.2551,3.05474,3.69441,4.02149,-0.614099,0.100739,0.0783982,1.30145,0.100739
-16.3089,18.4494,3.09009,3.75091,4.02329,-0.534039,0.100413,0.0785157,1.29644,0.100413
-16.1085,18.676,3.35961,3.80891,3.98959,-0.545332,0.100023,0.0784149,1.29137,0.100023
-15.9232,18.8689,3.51416,3.71547,3.95483,-0.562237,0.0996349,0.0783233,1.28636,0.0996349
-15.6941,19.1277,3.85538,3.84758,3.92598,-0.56711,0.0993637,0.0780223,1.28158,0.0993637
-15.5009,19.3059,3.95491,3.65695,3.88787,-0.594899,0.0991415,0.0777241,1.27685,0.0991415
-15.3218,19.5045,4.01932,3.57568,3.86865,-0.582254,0.0988806,0.0774439,1.27213,0.0988806
-15.1085,19.6682,4.15967,3.36852,3.82228,-0.627626,0.0987244,0.0771545,1.26753,0.0987244
-14.8757,19.88,4.38679,3.36663,3.79617,-0.622743,0.0988174,0.0769891,1.26324,0.0988174
-14.7055,20.0264,4.30177,3.15274,3.77405,-0.610053,0.0986826,0.076758,1.25869,0.0986826
-14.6143,20.1106,3.92732,2.76789,3.75552,-0.59452,0.0983691,0.0765511,1.25423,0.0983691
-14.443,20.2387,3.86699,2.66716,3.74539,-0.537266,0.0982237,0.0764625,1.25007,0.0982237
-14.1536,20.4367,4.3049,2.7893,3.71652,-0.539841,0.0978673,0.076191,1.24554,0.0978673
-13.9288,20.5622,4.40678,2.63098,3.67983,-0.56176,0.0975156,0.075948,1.24105,0.0975156
-13.7468,20.6923,4.35454,2.48658,3.66044,-0.551225,0.0972105,0.075718,1.23665,0.0972105
-13.5242,20.8059,4.44869,2.3302,3.62409,-0.574082,0.0969164,0.0755397,1.23228,0.0969164
-13.2559,20.9474,4.68752,2.29083,3.59617,-0.572483,0.0965748,0.075301,1.22795,0.0965748
-12.9972,21.0715,4.81014,2.21864,3.57376,-0.551896,0.0962674,0.0750487,1.22371,0.0962674
-12.7115,21.228,5.06184,2.22364,3.55551,-0.538908,0.0961649,0.0748337,1.21979,0.0961649
-12.4781,21.3505,4.98108,2.16463,3.55154,-0.479264,0.0960413,0.0746959,1.2157,0.0960413
-12.1904,21.4849,5.18253,2.13428,3.53225,-0.472323,0.0962598,0.074803,1.2119,0.0962598
-11.9022,21.575,5.36067,1.95823,3.49183,-0.510806,0.0969481,0.0749088,1.20845,0.0969481
-11.7707,21.6398,4.92006,1.68747,3.472,-0.508036,0.096733,0.0748781,1.20436,0.096733
-11.517,21.7227,4.98747,1.56855,3.4463,-0.508292,0.096551,0.0748855,1.20032,0.096551
-11.2509,21.7606,5.04462,1.36801,3.4064,-0.525543,0.0964615,0.0747191,1.19632,0.0964615
-11.0247,21.828,4.94105,1.24597,3.38861,-0.503962,0.0962585,0.0745683,1.19237,0.0962585
-10.8308,21.8265,4.735,0.976835,3.34504,-0.530195,0.0959414,0.0743293,1.18869,0.0959414
-10.5612,21.8736,4.98928,0.828834,3.30621,-0.567691,0.0956384,0.0740975,1.18482,0.0956384
-10.2651,21.9222,5.17564,0.721082,3.28002,-0.561592,0.095452,0.0738628,1.18099,0.095452
-9.99839,21.9369,5.21294,0.535546,3.24397,-0.573018,0.0953227,0.073678,1.17721,0.0953227
-9.7509,21.9591,5.18032,0.379607,3.21474,-0.574829,0.0951591,0.0735266,1.17345,0.0951591
-9.48551,21.9667,5.25222,0.196539,3.179,-0.591473,0.0950427,0.0734564,1.16975,0.0950427
-9.28479,21.9917,5.06046,0.0663206,3.1547,-0.590205,0.0947539,0.0733531,1.16606,0.0947539
-9.02681,21.9827,5.11654,-0.117841,3.11857,-0.605005,0.0944701,0.0733683,1.16238,0.0944701
-8.7052,22.0139,5.35841,-0.176179,3.10873,-0.572422,0.0944213,0.0732455,1.15889,0.0944213
-8.4291,21.9997,5.57221,-0.424219,3.06561,-0.620123,0.0944993,0.0731886,1.15584,0.0944993
-8.11533,22.0109,5.70025,-0.51142,3.05211,-0.594441,0.0950858,0.0730478,1.1532,0.0950858
-7.81693,22.0167,5.66042,-0.551242,3.04451,-0.55055,0.0961718,0.0728515,1.15049,0.0961718
-7.62331,21.9918,5.34615,-0.711924,3.00921,-0.569276,0.096553,0.0726696,1.14716,0.096553
-7.35424,21.9435,5.49013,-0.967045,2.96724,-0.608132,0.097072,0.072569,1.14414,0.097072
-7.15879,21.8945,5.19564,-1.13113,2.92723,-0.628317,0.0971104,0.0725586,1.14074,0.0971104
-6.89401,21.8481,5.09881,-1.22126,2.9065,-0.604052,0.0972339,0.0726014,1.13734,0.0972339
-6.78211,21.7644,4.58522,-1.39985,2.84528,-0.659263,0.0969604,0.0729688,1.13441,0.0969604
-6.61865,21.7108,4.06269,-1.35896,2.8188,-0.634154,0.0970376,0.0733696,1.13322,0.0970376
-6.46015,21.656,3.88549,-1.45161,2.78405,-0.643732,0.097947,0.073758,1.13281,0.097947
-6.26686,21.578,3.62407,-1.46222,2.7581,-0.61964,0.0995462,0.0743157,1.13378,0.0995462
-5.98007,21.5508,3.89828,-1.50427,2.77332,-0.547115,0.100543,0.0744945,1.13295,0.100543
-5.77195,21.4664,4.16236,-1.79496,2.73445,-0.583145,0.101972,0.0747735,1.13085,0.101972
-5.41627,21.4312,4.58475,-1.77918,2.77142,-0.479736,0.102161,0.0747504,1.12772,0.102161
-5.13412,21.3589,4.66852,-1.79233,2.77503,-0.431065,0.102085,0.0746752,1.12451,0.102085
-4.87879,21.3137,4.71744,-1.78936,2.77905,-0.39638,0.10193,0.0744744,1.12131,0.10193
-4.67036,21.23,4.38862,-1.71815,2.76843,-0.363682,0.101897,0.0742663,1.11834,0.101897
-4.31061,21.2504,4.85693,-1.54937,2.8328,-0.248726,0.101638,0.0745173,1.11533,0.101638
-4.0381,21.1748,5.00482,-1.64016,2.82491,-0.248651,0.101502,0.0750165,1.11267,0.101502
-3.95709,21.0424,4.37853,-1.80773,2.75005,-0.338445,0.101367,0.0752792,1.10963,0.101367
-3.70057,20.9048,4.85835,-2.27774,2.70319,-0.412351,0.101134,0.0753523,1.10693,0.101134
-3.42517,20.7499,4.91347,-2.46599,2.67644,-0.416156,0.100859,0.0752347,1.10448,0.100859
-3.21421,20.6383,4.6418,-2.43588,2.65833,-0.402879,0.100583,0.0751562,1.10165,0.100583
-2.92252,20.5217,4.79615,-2.52278,2.65736,-0.372931,0.100469,0.0751205,1.09923,0.100469
-2.63764,20.4119,4.75139,-2.43558,2.66791,-0.311793,0.10078,0.0751987,1.09686,0.10078
-2.51006,20.2625,4.34617,-2.54497,2.61185,-0.372993,0.100616,0.075187,1.09396,0.100616
-2.27088,20.1202,4.52897,-2.80474,2.58711,-0.394807,0.100581,0.0751537,1.0914,0.100581
-2.09765,19.9238,4.29398,-2.99198,2.53303,-0.442181,0.100413,0.0749607,1.0886,0.100413
-1.88741,19.7514,4.25593,-3.17489,2.50066,-0.459584,0.100273,0.0747678,1.08585,0.100273
-1.66642,19.5831,4.21238,-3.29121,2.47835,-0.457223,0.100223,0.0746059,1.08314,0.100223
-1.42464,19.4017,4.2992,-3.49466,2.45906,-0.454283,0.100439,0.0745373,1.08069,0.100439
-1.27643,19.2434,4.01172,-3.53805,2.41885,-0.485308,0.100387,0.0744781,1.07794,0.100387
-1.07766,19.0615,3.88154,-3.5853,2.39585,-0.478841,0.100375,0.0745325,1.07517,0.100375
-0.975573,18.8815,3.51247,-3.64118,2.3382,-0.533039,0.10012,0.0746957,1.07249,0.10012
-0.795933,18.723,3.25475,-3.43994,2.32854,-0.495264,0.0998644,0.074807,1.07012,0.0998644
-0.64338,18.5918,3.14204,-3.43317,2.31195,-0.488025,0.0996205,0.0747237,1.06788,0.0996205
-0.485416,18.4052,3.10987,-3.60147,2.28308,-0.496664,0.0994105,0.0747042,1.06559,0.0994105
-0.392214,18.2272,2.84332,-3.64796,2.23287,-0.536606,0.099544,0.0747011,1.06383,0.099544
-0.253199,18.0387,2.81434,-3.85564,2.20133,-0.548773,0.099908,0.0747572,1.06198,0.099908
-0.028836,17.8619,2.96176,-3.9171,2.2182,-0.482497,0.0999118,0.0747947,1.05968,0.0999118
0.138675,17.6913,2.73757,-3.59727,2.22131,-0.426559,0.0999075,0.074771,1.05774,0.0999075
0.362354,17.5209,2.92051,-3.65475,2.24499,-0.359662,0.0996961,0.0746872,1.05534,0.0996961
0.563122,17.3748,2.94495,-3.5151,2.26817,-0.294828,0.0994504,0.0745097,1.05285,0.0994504
0.646317,17.1858,2.70521,-3.56814,2.2195,-0.343837,0.0993303,0.0743329,1.05064,0.0993303
0.782645,16.9948,2.72623,-3.77518,2.19623,-0.358023,0.0992796,0.0741569,1.04831,0.0992796
0.884169,16.8178,2.55581,-3.78617,2.16457,-0.379353,0.0995019,0.0739772,1.04619,0.0995019
1.03391,16.6134,2.67724,-4.11843,2.14722,-0.386281,0.0997096,0.0737991,1.04381,0.0997096
1.14196,16.3888,2.523,-4.20204,2.11153,-0.408546,0.10019,0.073655,1.04158,0.10019
1.27113,16.1879,2.42145,-4.16276,2.09765,-0.396727,0.100774,0.0735156,1.03944,0.100774
1.56814,15.9597,2.89251,-4.28745,2.1643,-0.26884,0.100553,0.0734605,1.037,0.100553
1.66478,15.7627,2.62741,-4.14753,2.13548,-0.28558,0.100425,0.0733846,1.03455,0.100425
1.63869,15.5717,2.09121,-4.05973,2.04646,-0.394519,0.101408,0.0732682,1.03283,0.101408
1.78086,15.3884,2.10839,-4.04706,2.05108,-0.360075,0.102262,0.0731083,1.03094,0.102262
1.93959,15.1747,2.1933,-4.12819,2.05917,-0.321328,0.102824,0.0729593,1.02882,0.102824
2.06733,14.9534,2.2679,-4.4197,2.0449,-0.326954,0.103364,0.0728379,1.02654,0.103364
2.27343,14.7031,2.49179,-4.54256,2.07252,-0.260601,0.103364,0.0728708,1.02416,0.103364
2.38211,14.4721,2.36516,-4.51487,2.05335,-0.265867,0.103424,0.0730173,1.0218,0.103424
2.58323,14.2755,2.56275,-4.51037,2.0875,-0.200101,0.103211,0.0730727,1.01956,0.103211
2.73729,14.0385,2.6588,-4.71464,2.08428,-0.197192,0.102976,0.0732697,1.01751,0.102976
2.84321,13.8108,2.5242,-4.71356,2.06245,-0.215124,0.102742,0.0735595,1.01535,0.102742
2.95212,13.57,2.3978,-4.66721,2.04539,-0.21963,0.10251,0.0740563,1.01313,0.10251
2.95247,13.3705,1.97563,-4.54233,1.98105,-0.299657,0.102575,0.0744057,1.01093,0.102575
3.00991,13.1845,1.71797,-4.22524,1.95698,-0.307408,0.102949,0.0745364,1.00904,0.102949
3.17419,12.9842,1.86725,-4.27281,1.98279,-0.248857,0.10297,0.0745708,1.0069,0.10297
3.29014,12.761,1.82547,-4.1353,1.98651,-0.215468,0.102937,0.074628,1.00477,0.102937
3.31841,12.6371,1.58312,-3.93744,1.95308,-0.255912,0.103321,0.0744651,1.00296,0.103321
3.43288,12.4243,1.67742,-4.15826,1.95423,-0.239797,0.1036,0.0743085,1.00095,0.1036
3.58556,12.197,1.83023,-4.24843,1.97757,-0.186724,0.103583,0.0741479,0.998784,0.103583
3.65456,11.9905,1.71501,-4.20188,1.95831,-0.199656,0.103699,0.074003,0.996688,0.103699
3.82221,11.7596,1.92422,-4.30627,1.99102,-0.136383,0.103536,0.0738486,0.994522,0.103536
3.90273,11.5458,1.89256,-4.50508,1.96851,-0.16993,0.103407,0.0737049,0.992371,0.103407
4.03762,11.2666,2.00478,-4.67028,1.97627,-0.14208,0.103196,0.0735777,0.990301,0.103196
4.1771,11.0592,2.05223,-4.49189,1.99935,-0.091869,0.102987,0.0734282,0.988314,0.102987
4.20488,10.9006,1.77371,-4.30002,1.96202,-0.143635,0.102795,0.0733381,0.9862,0.102795
4.27363,10.6873,1.70954,-4.40857,1.94072,-0.169898,0.102642,0.0732815,0.984103,0.102642
4.38008,10.4669,1.73429,-4.43862,1.94328,-0.154289,0.102452,0.0732394,0.982016,0.102452
4.49489,10.2366,1.78795,-4.48718,1.94997,-0.132786,0.102237,0.0731783,0.979956,0.102237
4.5485,10.0185,1.65112,-4.46098,1.92529,-0.15869,0.102054,0.0731416,0.977898,0.102054
4.64907,9.79653,1.69307,-4.61585,1.92235,-0.159412,0.10185,0.0731177,0.975851,0.10185
4.68976,9.60853,1.51097,-4.49411,1.89513,-0.190314,0.101724,0.0732774,0.973859,0.101724
4.71522,9.46369,1.27827,-4.13766,1.87043,-0.211567,0.101814,0.0740956,0.972114,0.101814
4.75692,9.21015,1.19769,-4.24864,1.84557,-0.226741,0.102133,0.0746359,0.970494,0.102133
4.85784,8.95613,1.285,-4.42514,1.85341,-0.196711,0.102326,0.0749474,0.968726,0.102326
4.98657,8.682,1.4507,-4.60978,1.87569,-0.146206,0.102291,0.0749779,0.96679,0.102291
5.11557,8.44992,1.55194,-4.37166,1.91192,-0.0636109,0.102122,0.0749834,0.964819,0.102122
5.21421,8.18416,1.62907,-4.5111,1.91735,-0.0471573,0.101927,0.074868,0.962859,0.101927
5.33959,7.93456,1.75572,-4.50548,1.94238,0.00215271,0.101729,0.0747215,0.960969,0.101729
5.39964,7.70996,1.67249,-4.48179,1.92797,-0.0177049,0.101524,0.0745775,0.959046,0.101524
5.52547,7.46225,1.80652,-4.54162,1.94938,0.0190765,0.101365,0.0744283,0.957225,0.101365
5.53433,7.25457,1.56146,-4.40988,1.9111,-0.0354976,0.101172,0.0742844,0.95531,0.101172
5.62879,7.05505,1.55335,-4.0636,1.93592,0.0278095,0.100971,0.0741808,0.953406,0.100971
5.76116,6.81506,1.73408,-4.2166,1.96096,0.0627287,0.100813,0.0740535,0.951559,0.100813
5.78039,6.61912,1.55464,-4.36549,1.91291,-0.0393308,0.100617,0.0739965,0.949679,0.100617
5.82186,6.40275,1.448,-4.32448,1.8939,-0.0616766,0.100472,0.0739736,0.947854,0.100472
5.90553,6.13091,1.50356,-4.55029,1.88993,-0.0621076,0.100321,0.0738418,0.946015,0.100321
5.96803,5.91794,1.44517,-4.49928,1.88159,-0.0702808,0.100211,0.0737311,0.944225,0.100211
6.01597,5.67775,1.36013,-4.72869,1.85087,-0.131177,0.100209,0.0735998,0.942533,0.100209
6.06246,5.47184,1.25481,-4.61923,1.83604,-0.14461,0.100366,0.0735026,0.941009,0.100366
6.14717,5.23326,1.29192,-4.58312,1.84555,-0.109481,0.100509,0.0733822,0.939459,0.100509
6.24672,4.96794,1.38265,-4.74283,1.85446,-0.0875795,0.100572,0.0732442,0.937819,0.100572
6.29072,4.804,1.24574,-4.48198,1.8419,-0.104177,0.100841,0.0731698,0.93642,0.100841
