20.1315,10.0418,1.39343,4.53848,1.27291,0.0549696,0.0981539,0.731348,0.0549696
20.1697,10.3494,1.16887,4.80929,1.33238,0.0554185,0.0977093,0.72778,0.0554185
20.1849,10.5838,0.87571,4.62691,1.38374,0.0554436,0.0972887,0.723986,0.0554436
20.2347,10.8749,0.721754,4.83256,1.42254,0.0555924,0.0967922,0.720244,0.0555924
20.253,11.1573,0.562573,5.08941,1.46071,0.055573,0.0964467,0.716569,0.055573
20.2936,11.3816,0.485022,5.00619,1.47421,0.0557065,0.0960295,0.712942,0.0557065
20.2423,11.6219,0.0831039,4.63538,1.55287,0.055429,0.0956152,0.709858,0.055429
20.3187,11.8394,0.104261,4.57821,1.54803,0.0554536,0.095148,0.70643,0.0554536
20.3357,12.0924,0.102782,5.06325,1.5505,0.0555788,0.0947084,0.702959,0.0555788
20.3137,12.406,-0.135614,5.25888,1.59658,0.0554744,0.0947129,0.69961,0.0554744
20.2622,12.6406,-0.428694,4.88464,1.65834,0.0552079,0.0946538,0.696731,0.0552079
20.3003,12.8504,-0.41149,4.74669,1.65727,0.0551302,0.0943666,0.693508,0.0551302
20.2979,13.0681,-0.477385,4.70113,1.672,0.055195,0.0939792,0.690254,0.055195
20.2697,13.2612,-0.5727,4.55751,1.6958,0.055217,0.0935469,0.687026,0.055217
20.232,13.4974,-0.697295,4.695,1.71824,0.055173,0.0931246,0.683841,0.055173
20.2041,13.7731,-0.835402,4.80217,1.74304,0.0552112,0.0927208,0.680705,0.0552112
20.1547,13.9897,-0.964664,4.6218,1.77656,0.0551916,0.0922985,0.677613,0.0551916
20.09,14.2614,-1.16121,4.7262,1.81172,0.0550604,0.091953,0.674629,0.0550604
20.017,14.4922,-1.31151,4.71142,1.84229,0.0548495,0.0916007,0.671724,0.0548495
19.895,14.7693,-1.61616,4.82231,1.89417,0.0547289,0.0915018,0.669378,0.0547289
19.829,14.986,-1.66614,4.80865,1.90434,0.0545956,0.0913078,0.666797,0.0545956
19.823,15.1731,-1.55029,4.56057,1.89848,0.0544406,0.0909385,0.663891,0.0544406
19.717,15.346,-1.67225,3.9026,1.97562,0.0542095,0.0905855,0.661024,0.0542095
19.7081,15.4986,-1.58027,3.68065,1.97634,0.0545492,0.0906723,0.658509,0.0545492
19.6399,15.6737,-1.65111,3.68769,1.99176,0.0552553,0.0912903,0.656185,0.0552553
19.5064,15.9257,-1.94125,3.87382,2.03534,0.055459,0.0914981,0.653487,0.055459
19.4131,16.1272,-2.03434,3.98579,2.04273,0.055801,0.0918598,0.650858,0.055801
19.2964,16.3169,-2.15875,3.91357,2.07487,0.056063,0.0925032,0.64825,0.056063
19.1886,16.5017,-2.2467,3.79934,2.10482,0.0564307,0.0934903,0.64572,0.0564307
19.0268,16.7554,-2.54555,3.95635,2.14252,0.056389,0.0938307,0.643101,0.056389
18.8638,16.9503,-2.78403,3.67951,2.21853,0.0561798,0.0942567,0.640681,0.0561798
18.6441,17.2382,-3.26031,3.91639,2.26503,0.0563045,0.0939785,0.639904,0.0563045
18.5545,17.4383,-3.04087,3.97613,2.22369,0.0561109,0.0936866,0.637629,0.0561109
18.3188,17.6577,-3.39107,4.0095,2.27282,0.056768,0.0933281,0.636381,0.056768
18.1697,17.8631,-3.39236,4.03209,2.27024,0.0574014,0.0929629,0.634647,0.0574014
18.0705,18.0195,-3.24047,3.77626,2.27998,0.057393,0.0926297,0.63224,0.057393
17.9023,18.1614,-3.31084,3.47834,2.33153,0.0574543,0.0924391,0.629833,0.0574543
17.8117,18.2649,-3.10646,3.15003,2.34923,0.0572401,0.0928322,0.627752,0.0572401
17.6998,18.4246,-3.05242,3.05999,2.35496,0.0573151,0.0933385,0.626243,0.0573151
17.4669,18.6464,-3.42581,3.23711,2.38451,0.0571029,0.0933064,0.623943,0.0571029
17.2975,18.775,-3.48151,3.02993,2.42544,0.0569072,0.0935451,0.621713,0.0569072
17.1476,18.9022,-3.45812,2.86267,2.45012,0.0568551,0.0940861,0.619753,0.0568551
16.9825,19.0706,-3.5205,2.84934,2.46117,0.0569739,0.094424,0.617878,0.0569739
16.7495,19.2018,-3.74043,2.77483,2.50333,0.0568208,0.0949132,0.615707,0.0568208
16.5484,19.364,-3.90579,2.74267,2.52939,0.0566494,0.0951691,0.61348,0.0566494
16.2876,19.5556,-4.23342,2.82687,2.55284,0.0565403,0.0950069,0.611549,0.0565403
16.0667,19.6343,-4.31131,2.53111,2.61072,0.0565431,0.0952105,0.609655,0.0565431
15.8585,19.7785,-4.37874,2.45174,2.63117,0.056562,0.0952489,0.607779,0.056562
15.685,19.8936,-4.13773,2.32058,2.63047,0.0563962,0.0953146,0.605676,0.0563962
15.4304,20.0661,-4.3981,2.39463,2.64301,0.0564628,0.095055,0.603629,0.0564628
15.1943,20.2253,-4.52424,2.41618,2.65108,0.0567174,0.0947261,0.601717,0.0567174
15.0421,20.3315,-4.33456,2.23243,2.66599,0.0565441,0.0944035,0.599663,0.0565441
14.8103,20.4128,-4.45515,2.0586,2.70875,0.0564035,0.09408,0.597606,0.0564035
14.6026,20.5267,-4.4671,1.97169,2.72593,0.0562224,0.0937745,0.595578,0.0562224
14.3497,20.6239,-4.69888,1.86327,2.76408,0.0561288,0.0934975,0.593686,0.0561288
14.1087,20.6914,-4.73952,1.69049,2.79898,0.0561044,0.093202,0.591809,0.0561044
13.8605,20.7703,-4.8786,1.54982,2.834,0.0562075,0.0929219,0.590165,0.0562075
13.5748,20.8365,-5.04368,1.41291,2.86846,0.0569069,0.092645,0.588978,0.0569069
13.3144,20.8754,-5.233,1.16784,2.92202,0.0579897,0.0923422,0.588581,0.0579897
13.09,20.8964,-5.112,0.917257,2.96405,0.0588532,0.0920615,0.587428,0.0588532
12.8621,20.9554,-4.97889,0.798912,2.98249,0.0595537,0.0917686,0.585767,0.0595537
12.7095,20.9714,-4.67635,0.571585,3.01997,0.0594531,0.0915268,0.583948,0.0594531
12.4493,21.0171,-4.8017,0.473893,3.04322,0.0594648,0.0912635,0.582074,0.0594648
12.1982,21.0555,-4.86217,0.366736,3.06631,0.0595474,0.0909872,0.580222,0.0595474
11.9664,21.073,-4.86894,0.213126,3.09785,0.059558,0.0907236,0.578386,0.059558
11.7345,21.036,-4.80387,-0.0320086,3.14826,0.0595051,0.0906656,0.576581,0.0595051
11.4957,21.019,-4.76133,-0.203556,3.18432,0.0594308,0.0907943,0.574841,0.0594308
11.293,21.0071,-4.64319,-0.359832,3.21893,0.0592474,0.091059,0.573347,0.0592474
11.0418,20.9665,-4.66741,-0.543727,3.25756,0.0590725,0.0917117,0.571818,0.0590725
10.8432,20.9248,-4.53461,-0.723142,3.29973,0.0589466,0.0927762,0.570705,0.0589466
10.6097,20.9153,-4.25965,-0.712923,3.30742,0.058863,0.0937739,0.57101,0.058863
10.2774,20.9718,-4.64099,-0.62339,3.27512,0.0587914,0.0939746,0.569565,0.0587914
10.0445,20.9493,-4.66802,-0.732926,3.29733,0.0586769,0.0941555,0.568054,0.0586769
9.87944,20.9051,-4.4308,-0.880197,3.33769,0.0585949,0.0944443,0.567304,0.0585949
9.67118,20.8828,-4.16006,-0.865394,3.34669,0.0587211,0.0946169,0.568059,0.0587211
9.49074,20.838,-4.05353,-0.97301,3.37718,0.0595039,0.0948076,0.569493,0.0595039
9.28785,20.7874,-4.17858,-1.14186,3.40835,0.0608463,0.0950165,0.569872,0.0608463
8.91747,20.7851,-4.66569,-1.094,3.37191,0.0607681,0.0949083,0.568281,0.0607681
8.71626,20.7004,-4.58508,-1.29616,3.41709,0.0609217,0.0949383,0.566795,0.0609217
8.39179,20.6298,-4.86369,-1.39068,3.42009,0.060746,0.0950058,0.565231,0.060746
8.15263,20.5538,-4.8476,-1.52302,3.44601,0.0605733,0.0951116,0.563696,0.0605733
7.90301,20.4734,-4.8385,-1.63425,3.46732,0.0604218,0.0952504,0.562204,0.0604218
7.67703,20.3923,-4.87929,-1.81544,3.49779,0.0602592,0.0953902,0.560863,0.0602592
7.31524,20.3424,-5.24124,-1.80479,3.47322,0.0610577,0.0953163,0.561224,0.0610577
7.05857,20.2545,-5.10876,-1.84168,3.48759,0.0622175,0.095228,0.561023,0.0622175
6.80688,20.165,-5.06583,-1.93007,3.50561,0.0637207,0.0951114,0.560795,0.0637207
6.57039,20.0767,-4.93338,-1.97453,3.52231,0.0653462,0.094947,0.56013,0.0653462
6.35029,19.9784,-4.81285,-2.0649,3.54688,0.0668445,0.0947596,0.559169,0.0668445
6.13037,19.886,-4.75647,-2.16304,3.5684,0.0682566,0.0945291,0.558168,0.0682566
5.87504,19.7893,-4.77691,-2.22893,3.57817,0.0702187,0.0942756,0.557404,0.0702187
5.61248,19.651,-4.9697,-2.49737,3.60725,0.072962,0.0940477,0.557838,0.072962
5.50606,19.5103,-4.45978,-2.61933,3.67264,0.0738136,0.0938579,0.556467,0.0738136
5.30819,19.3608,-4.33032,-2.76661,3.71012,0.0744677,0.0937364,0.555005,0.0744677
5.11255,19.2556,-4.21032,-2.80036,3.72852,0.0749512,0.0935294,0.55352,0.0749512
4.95248,19.1386,-3.87033,-2.72895,3.75573,0.0750374,0.0932899,0.55241,0.0750374
4.81755,18.99,-3.63092,-2.8303,3.80371,0.074851,0.0930605,0.551977,0.074851
4.60052,18.8401,-3.80553,-3.08583,3.82293,0.0746909,0.0928388,0.550791,0.0746909
4.42768,18.7079,-3.68261,-3.13341,3.84659,0.0744958,0.0925988,0.549798,0.0744958
4.27139,18.5613,-3.40571,-3.0665,3.87463,0.0743502,0.0923577,0.549702,0.0743502
4.16532,18.4121,-3.14532,-3.12759,3.92416,0.0747148,0.0921188,0.550841,0.0747148
3.96167,18.2428,-3.50861,-3.62393,3.94316,0.0749828,0.0918813,0.549899,0.0749828
3.64913,18.095,-3.83776,-3.62496,3.89848,0.0747919,0.0916512,0.548507,0.0747919
3.49914,17.947,-3.42505,-3.35531,3.91671,0.0746322,0.091451,0.547505,0.0746322
3.24504,17.7824,-3.61563,-3.42273,3.89959,0.0744955,0.091268,0.546124,0.0744955
3.04152,17.6015,-3.78332,-3.70655,3.91674,0.074435,0.0910742,0.544889,0.074435
2.87616,17.4816,-3.6508,-3.63589,3.92494,0.0743253,0.0910941,0.543565,0.0743253
2.7157,17.268,-3.65455,-3.97127,3.9685,0.0741745,0.0909751,0.542324,0.0741745
2.54267,17.0709,-3.54683,-4.04058,3.99197,0.0740246,0.090818,0.541029,0.0740246
2.39067,16.9061,-3.15215,-3.66877,4.00259,0.0738476,0.0907388,0.539927,0.0738476
2.2395,16.7406,-3.06614,-3.69089,4.01919,0.0736657,0.0907754,0.538901,0.0736657
2.06445,16.5405,-3.00805,-3.7024,4.0301,0.0734869,0.0907758,0.537886,0.0734869
1.91095,16.3132,-2.9519,-3.84537,4.05769,0.0733075,0.0906487,0.536881,0.0733075
1.76749,16.1355,-2.82112,-3.78399,4.07175,0.0731382,0.0905992,0.536086,0.0731382
1.54981,15.9732,-2.97849,-3.78856,4.04613,0.0730281,0.0907532,0.534857,0.0730281
1.40593,15.7411,-3.0884,-4.24053,4.08292,0.0728932,0.0907464,0.533578,0.0728932
1.22574,15.5129,-3.0998,-4.33061,4.09115,0.0728552,0.0906464,0.532352,0.0728552
1.06116,15.3219,-2.9868,-4.17937,4.0919,0.0728954,0.0906129,0.531094,0.0728954
0.833014,15.0976,-3.17637,-4.26339,4.07207,0.073588,0.0905221,0.530213,0.073588
0.69855,14.919,-2.9463,-4.03568,4.08177,0.0741826,0.0905804,0.529019,0.0741826
0.632108,14.7142,-2.65211,-4.05246,4.1329,0.0742172,0.0906881,0.527849,0.0742172
0.504133,14.4713,-2.72448,-4.46698,4.16471,0.0742047,0.0906585,0.526614,0.0742047
0.320207,14.2405,-2.80395,-4.53636,4.15876,0.0744848,0.0905767,0.525457,0.0744848
0.163961,13.987,-2.89958,-4.88352,4.17658,0.0749537,0.0904015,0.524561,0.0749537
0.209572,13.7334,-2.21789,-4.8839,4.28611,0.0748124,0.0901934,0.523932,0.0748124
0.0963975,13.4918,-2.13826,-4.96983,4.30608,0.0747076,0.0899918,0.523415,0.0747076
-0.0849134,13.2498,-2.26349,-5.01954,4.28876,0.0745394,0.089813,0.522437,0.0745394
-0.199433,13.0348,-2.07203,-4.66979,4.29478,0.0743698,0.0896208,0.521844,0.0743698
-0.155612,12.8256,-1.57173,-4.5932,4.38269,0.0750198,0.0894182,0.523616,0.0750198
-0.263685,12.5988,-1.50488,-4.47032,4.38767,0.0757662,0.0892167,0.525536,0.0757662
-0.392279,12.3719,-1.5588,-4.52347,4.38053,0.0763801,0.0890164,0.526776,0.0763801
-0.506954,12.1638,-1.57587,-4.51166,4.37635,0.0769824,0.0888313,0.527648,0.0769824
-0.582314,11.9554,-1.48949,-4.50153,4.39284,0.0779602,0.0886891,0.528793,0.0779602
-0.707994,11.724,-1.56796,-4.57149,4.38198,0.0787542,0.0885524,0.529257,0.0787542
-0.936366,11.4738,-1.95182,-4.65176,4.31511,0.0786999,0.0883842,0.528264,0.0786999
-1.02506,11.2489,-1.82087,-4.43222,4.32258,0.0787213,0.0882368,0.527477,0.0787213
-1.22378,11.0238,-2.11352,-4.47853,4.27145,0.0785521,0.0881171,0.526327,0.0785521
-1.31899,10.7736,-2.16827,-4.8916,4.29515,0.0783813,0.0879672,0.525237,0.0783813
-1.45859,10.5083,-2.24724,-4.96165,4.28711,0.078255,0.0877812,0.52431,0.078255
-1.57364,10.2388,-2.26474,-5.13221,4.29681,0.078168,0.087599,0.523487,0.078168
-1.6481,10.0306,-2.09555,-5.02313,4.31716,0.0780251,0.0874158,0.522436,0.0780251
-1.73157,9.80353,-1.95476,-4.84473,4.32888,0.0778654,0.0872468,0.52132,0.0778654
-1.78303,9.59382,-1.77147,-4.76194,4.35625,0.0777217,0.0871437,0.520287,0.0777217
-1.92238,9.33186,-1.94233,-5.04753,4.34505,0.0775639,0.0869932,0.519197,0.0775639
-2.00353,9.02816,-1.86513,-5.1715,4.36625,0.0774004,0.0868238,0.518101,0.0774004
-2.07492,8.81218,-1.7014,-4.85481,4.37531,0.0772461,0.0866413,0.517091,0.0772461
-2.16778,8.56357,-1.68835,-4.88771,4.37979,0.0770916,0.0864602,0.51608,0.0770916
-2.3148,8.29909,-1.85651,-5.00176,4.35698,0.0769743,0.0862947,0.515015,0.0769743
-2.33079,8.08083,-1.58429,-4.89824,4.39957,0.0768451,0.0861155,0.514111,0.0768451
-2.36754,7.88068,-1.40561,-4.77321,4.42601,0.0768849,0.085985,0.51359,0.0768849
-2.49689,7.62391,-1.54156,-4.86971,4.40581,0.0767805,0.0858325,0.512722,0.0767805
-2.66085,7.38417,-1.71826,-4.65532,4.3588,0.0766494,0.0856891,0.511674,0.0766494
-2.77132,7.13108,-1.78916,-4.72209,4.35021,0.0765727,0.0855337,0.510639,0.0765727
-2.82319,6.90129,-1.69266,-4.91334,4.38062,0.0764275,0.0854057,0.509606,0.0764275
-2.83576,6.71296,-1.42367,-4.71702,4.41927,0.0763494,0.0854737,0.508929,0.0763494
-2.85845,6.51225,-1.20531,-4.36477,4.44296,0.0765575,0.0857997,0.508945,0.0765575
-2.91873,6.28212,-1.17513,-4.40545,4.45171,0.0769368,0.0862309,0.509071,0.0769368
-3.06226,6.01886,-1.42253,-4.70947,4.41905,0.07697,0.0865318,0.508384,0.07697
-3.16824,5.72598,-1.53384,-4.88345,4.40806,0.0769243,0.0865695,0.507496,0.0769243
-3.27987,5.47582,-1.6087,-4.68474,4.38161,0.07681,0.086587,0.506532,0.07681
-3.39391,5.20518,-1.73394,-4.81296,4.3666,0.0766608,0.0865141,0.505531,0.0766608
-3.4595,4.95849,-1.67801,-4.95632,4.38594,0.0765341,0.0864378,0.504543,0.0765341
-3.60522,4.65093,-1.91241,-5.19939,4.35993,0.0764049,0.0862682,0.503683,0.0764049
-3.71381,4.394,-1.95944,-5.01545,4.33994,0.076321,0.0861018,0.502889,0.076321
-3.87344,4.09963,-2.2085,-5.21815,4.31201,0.0765581,0.0860143,0.502733,0.0765581
-3.93207,3.87232,-2.00916,-5.20807,4.3442,0.0766334,0.0858876,0.501999,0.0766334
-3.9826,3.66668,-1.82418,-4.94701,4.35911,0.0765652,0.0857219,0.50104,0.0765652
-4.05314,3.4988,-1.71129,-4.55115,4.35273,0.0764538,0.0856754,0.500097,0.0764538
-4.14682,3.25494,-1.7495,-4.61912,4.35033,0.0763509,0.0856287,0.499149,0.0763509
-4.2721,2.985,-1.90621,-4.74247,4.33021,0.076351,0.085512,0.498224,0.076351
-4.37621,2.69082,-1.99373,-4.95363,4.32975,0.0764028,0.0853499,0.497365,0.0764028
-4.45682,2.44635,-1.91908,-4.94579,4.34225,0.0764049,0.0851894,0.496435,0.0764049
-4.57194,2.16108,-2.00179,-5.11819,4.33957,0.0764999,0.0850861,0.49555,0.0764999
-4.67547,1.94152,-2.10726,-4.9413,4.30928,0.0766379,0.0849449,0.494767,0.0766379
-4.80551,1.63815,-2.23459,-5.18855,4.30572,0.0769798,0.0849717,0.494182,0.0769798
-4.92474,1.38778,-2.29967,-5.15812,4.293,0.0774776,0.0850421,0.493692,0.0774776
-4.97243,1.19311,-2.14483,-4.81603,4.29341,0.0776332,0.084956,0.492864,0.0776332
-5.05786,1.01221,-2.05162,-4.51229,4.28566,0.0777134,0.0847985,0.491954,0.0777134
-5.11018,0.805329,-1.97092,-4.37553,4.28917,0.0776233,0.0846634,0.49107,0.0776233
-5.21759,0.458046,-2.11782,-4.94304,4.3076,0.0775431,0.0846427,0.49017,0.0775431
-5.2905,0.227239,-2.06756,-4.84352,4.30893,0.0774097,0.0846044,0.489282,0.0774097
-5.39956,0.010675,-1.97149,-4.61141,4.30838,0.077279,0.0845148,0.488514,0.077279
-5.46559,-0.219038,-1.92266,-4.58371,4.31522,0.0771491,0.0844154,0.487895,0.0771491
-5.585,-0.369919,-2.07646,-4.42147,4.27333,0.0770129,0.0842844,0.487098,0.0770129
-5.71862,-0.538586,-2.15972,-4.23697,4.24099,0.0768755,0.0843275,0.486263,0.0768755
-5.83377,-0.791019,-2.44391,-4.64675,4.22821,0.0767391,0.0842926,0.485453,0.0767391
-5.9367,-1.10266,-2.42481,-4.89869,4.25276,0.0766019,0.0841427,0.484602,0.0766019
-6.02077,-1.39523,-2.28045,-4.95292,4.2809,0.0765008,0.0841027,0.483785,0.0765008
-6.16423,-1.59488,-2.38067,-4.78078,4.25037,0.076371,0.0839951,0.482936,0.076371
-6.30199,-1.85214,-2.65358,-5.09907,4.23255,0.0762356,0.0839688,0.482183,0.0762356
-6.41584,-2.12105,-2.6415,-5.1309,4.23695,0.0761051,0.0841279,0.481374,0.0761051
-6.56789,-2.30513,-2.59716,-4.67855,4.20562,0.0759736,0.0841216,0.480527,0.0759736
-6.72156,-2.50297,-2.69493,-4.53748,4.17645,0.0758668,0.0840468,0.4797,0.0758668
-6.8787,-2.71018,-2.80591,-4.46559,4.15139,0.0758128,0.0839457,0.478921,0.0758128
